Item Name,Selling Mode,Item Price
Cauldron, Sell, 4900000
Cauldron, Buy, 4900000
Cauldron, Buy, 5500000
Cauldron, Buy, 5600000
Cauldron, Buy, 5800000
Cauldron, Buy, 7290000
Cauldron, Buy, 7530000
Cauldron, Buy, 8900000
Cauldron, Buy, 8900000
Cauldron, Sell, 10000000
Cauldron, Sell, 10000000
Cauldron, Sell, 10000000
Cauldron, Sell, 11000000
Cauldron, Sell, 11000000
Cauldron, Sell, 11000000
Cauldron, Sell, 12000000
Cauldron, Sell, 13000000
Cauldron, Sell, 13000000
Cauldron, Sell, 15000000
Cauldron, Buy, 19000000
Cauldron, Buy, 19800000
Cauldron, Buy, 19900000
Cauldron, Buy, 22980000
Cauldron, Buy, 24500000
Cauldron, Buy, 24500000
Cauldron, Buy, 35000000
Caution Block, Sell, 50
Caution Block, Buy, 1200
Ceiling Fan, Sell, 10000
Ceiling Fan, Buy, 50000
Checker Tiled Block, Sell, 50
Checker Tiled Block, Buy, 1200
Cherry Blossom Plank, Sell, 400
Cherry Blossom Sapling, Sell, 500000
Cherry Blossom Sapling, Sell, 550000
Cherry Blossom Sapling, Sell, 700000
Cherry Blossom Sapling, Sell, 750000
Cherry Blossom Sapling, Sell, 1000000
Cherry Blossom Sapling, Sell, 1200000
Cherry Blossom Sapling, Sell, 1500000
Cherry Blossom Sapling, Buy, 2000000
Cherry Blossom Wood, Sell, 1000
Cherry Blossom Wood, Sell, 1000
Cherry Blossom Wood, Sell, 1000
Cherry Blossom Wood, Sell, 1000
Cherry Blossom Wood, Sell, 1000
Cherry Blossom Wood, Sell, 1000
Cherry Blossom Wood, Sell, 1000
Cherry Blossom Wood, Sell, 1000
Cherry Blossom Wood, Sell, 1200
Cherry Blossom Wood, Sell, 4650
Cherry Blossom Wood, Sell, 4650
Cherry Blossom Wood, Sell, 4650
Cherry Blossom Wood, Sell, 4650
Chicken Spawn Egg Tier 1, Offline, 18000
Chicken Spawn Egg Tier 1, Buy, 35000
Chicken Spawn Egg Tier 2, Sell, 300000
Chicken Spawn Egg Tier 2, Buy, 2600000
Chicken Spawn Egg Tier 3, Sell, 11500000
Chicken Spawn Egg Tier 3, Sell, 12000000
Chicken Spawn Egg Tier 3, Sell, 13500000
Chicken Spawn Egg Tier 3, Buy, 25000000
Chicken Spawn Egg Tier 3, Buy, 26000000
Chicken Spawn Egg Tier 3, Buy, 29500000
Chili Pepper, Sell, 800
Chili Pepper, Sell, 2000
Chili Pepper, Buy, 3000
Chili Pepper, Buy, 4000
Chili Pepper, Buy, 4000
Chili Pepper, Sell, 5000
Chili Pepper Seeds, Sell, 1000000
Chili Pepper Seeds, Sell, 1300000
Chili Pepper Seeds, Sell, 1400000
Chili Pepper Seeds, Sell, 1500000
Chili Pepper Seeds, Sell, 1500000
Chili Pepper Seeds, Sell, 1550000
Chili Pepper Seeds, Sell, 1600000
Chili Pepper Seeds, Sell, 1800000
Chili Pepper Seeds, Sell, 2000000
Chili Pepper Seeds, Sell, 2000000
Chili Pepper Seeds, Sell, 2200000
Chili Pepper Seeds, Sell, 2500000
Chili Pepper Seeds, Buy, 3290000
Chili Pepper Seeds, Buy, 3980000
Chili Pepper Seeds, Buy, 4158000
Chili Pepper Seeds, Buy, 4298000
Chili Pepper Seeds, Buy, 4500000
Chocolate Bar, Offline, 10
Chocolate Bar, Offline, 10
Chocolate Bar, Sell, 10000
Chocolate Bar, Sell, 10000
Chocolate Bar, Sell, 32000
Chocolate Bar, Buy, 40000
Chocolate Bar, Sell, 50000
Chocolate Bar, Buy, 85000
Chocolate Turkey Bean Bag, Sell, 800000
Chocolate Turkey Bean Bag, Buy, 1800000
Christmas Event Trophy 2022, Sell, 100000000
Christmas Event Trophy 2022, Sell, 350000000
Christmas Event Trophy 2022, Sell, 450000000
Christmas Event Trophy 2022, Sell, 500000000
Christmas Event Trophy 2022, Sell, 500000000
Christmas Event Trophy 2022, Sell, 530000000
Christmas Event Trophy 2022, Sell, 550000000
Christmas Event Trophy 2022, Sell, 550000000
Christmas Event Trophy 2022, Sell, 550000000
Christmas Event Trophy 2022, Sell, 550000000
Christmas Event Trophy 2022, Sell, 550000000
Christmas Event Trophy 2022, Sell, 590000000
Christmas Event Trophy 2022, Sell, 620000000
Christmas Event Trophy 2022, Buy, 700000000
Christmas Event Trophy 2022, Buy, 700000000
Christmas Event Trophy 2022, Buy, 750000000
Christmas Event Trophy 2022, Buy, 758000000
Christmas Event Trophy 2022, Buy, 758000000
Christmas Event Trophy 2022, Buy, 800000000
Christmas Event Trophy 2022, Buy, 800000000
Christmas Event Trophy 2022, Buy, 825000000
Christmas Event Trophy 2022, Buy, 899000000
Christmas Fence Light, Sell, 250000
Christmas Fence Light, Sell, 1000000
Christmas Present 2020, Sell, 2000000
Christmas Present 2020, Sell, 3000000
Christmas Present 2020, Sell, 3000000
Christmas Present 2020, Sell, 3000000
Christmas Present 2020, Sell, 3300000
Christmas Present 2020, Sell, 4000000
Christmas Present 2020, Sell, 5000000
Christmas Present 2020, Sell, 5000000
Christmas Present 2020, Sell, 5000000
Christmas Present 2020, Buy, 5800000
Christmas Present 2020, Buy, 7498000
Christmas Present 2020, Buy, 8200000
Christmas Present 2020, Buy, 8200000
Christmas Present 2020, Buy, 8500000
Christmas Present 2020, Buy, 8890000
Christmas Present 2020, Buy, 8980000
Christmas Present 2021, Sell, 2000000
Christmas Present 2021, Sell, 3000000
Christmas Present 2021, Sell, 3000000
Christmas Present 2021, Sell, 4300000
Christmas Present 2021, Sell, 5000000
Christmas Present 2021, Sell, 5000000
Christmas Present 2021, Sell, 6500000
Christmas Present 2021, Sell, 7000000
Christmas Present 2021, Sell, 7500000
Christmas Present 2021, Buy, 10000000
Christmas Present 2021, Buy, 11000000
Christmas Present 2021, Buy, 11500000
Christmas Present 2021, Buy, 11500000
Christmas Present 2021, Buy, 15900000
Christmas Present 2022, Offline, 10
Christmas Present 2022, Sell, 1000000
Christmas Present 2022, Sell, 3000000
Christmas Present 2022, Sell, 3000000
Christmas Present 2022, Sell, 3000000
Christmas Present 2022, Offline, 3200000
Christmas Present 2022, Sell, 3300000
Christmas Present 2022, Offline, 3500000
Christmas Present 2022, Sell, 3500000
Christmas Present 2022, Sell, 3500000
Christmas Present 2022, Sell, 3500000
Christmas Present 2022, Sell, 3500000
Christmas Present 2022, Sell, 3500000
Christmas Present 2022, Sell, 4200000
Christmas Present 2022, Buy, 4900000
Christmas Present 2022, Buy, 4900000
Christmas Present 2022, Buy, 5100000
Christmas Present 2022, Buy, 5500000
Christmas Present 2022, Buy, 5500000
Christmas Present 2022, Buy, 6000000
Christmas Present 2022, Buy, 6598000
Christmas Present 2022, Buy, 6980000
Christmas Present 2022, Buy, 7000000
Christmas Present 2022, Buy, 7290000
Christmas Present 2022, Buy, 7500000
Christmas Present 2022, Buy, 8000000
Christmas Present 2022, Buy, 8200000
Christmas Shovel, Sell, 200000000
Christmas Shovel, Sell, 300000000
Christmas Shovel, Sell, 350000000
Christmas Shovel, Sell, 370000000
Christmas Shovel, Sell, 400000000
Christmas Shovel, Sell, 400000000
Christmas Shovel, Sell, 420000000
Christmas Shovel, Buy, 550000000
Christmas Shovel, Buy, 689000000
Christmas Shovel, Buy, 768000000
Christmas Tree, Sell, 300000
Christmas Tree, Sell, 400000
Christmas Tree, Buy, 2000000
Chrome Chrysanthemum, Sell, 35000
Chrome Chrysanthemum, Buy, 45000
Chrome Chrysanthemum, Buy, 100000
Chrome Glass Block, Sell, 40000
Chrome Glass Block, Buy, 49000
Circular Celing Light, Sell, 20000
Circular Celing Light, Buy, 45000
Clay, Sell, 10
Clay, Sell, 30
Clay, Buy, 40
Clay, Sell, 200
Clay, Sell, 200
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 250
Clay, Buy, 300
Clay, Buy, 1000
Clay, Buy, 1800
Cletus Ornament, Sell, 500000
Cletus' Lucky Plow, Sell, 25500000
Cletus' Lucky Plow, Sell, 29000000
Cletus' Lucky Plow, Sell, 30000000
Cletus' Lucky Plow, Sell, 35000000
Cletus' Lucky Plow, Sell, 35000000
Cletus' Lucky Plow, Sell, 38000000
Cletus' Lucky Plow, Sell, 40000000
Cletus' Lucky Plow, Sell, 40000000
Cletus' Lucky Plow, Sell, 40000000
Cletus' Lucky Plow, Buy, 65000000
Cletus' Lucky Plow, Buy, 68900000
Cletus' Lucky Plow, Buy, 68980000
Cletus' Lucky Plow, Buy, 74980000
Cletus' Lucky Plow, Buy, 115000000
Cletus' Lucky Sickle, Sell, 22000000
Cletus' Lucky Sickle, Sell, 25000000
Cletus' Lucky Sickle, Sell, 28000000
Cletus' Lucky Sickle, Sell, 30000000
Cletus' Lucky Sickle, Sell, 32000000
Cletus' Lucky Sickle, Sell, 32000000
Cletus' Lucky Sickle, Sell, 34500000
Cletus' Lucky Sickle, Sell, 35000000
Cletus' Lucky Sickle, Sell, 35000000
Cletus' Lucky Sickle, Buy, 55980000
Cletus' Lucky Sickle, Buy, 61980000
Cletus' Lucky Sickle, Buy, 62500000
Cletus' Lucky Sickle, Buy, 63500000
Cletus' Lucky Sickle, Buy, 64900000
Cletus' Lucky Sickle, Buy, 65000000
Cletus' Lucky Sickle, Buy, 100000000
Cletus' Lucky Watering Can, Sell, 60000000
Cletus' Lucky Watering Can, Offline, 66000000
Cletus' Lucky Watering Can, Offline, 80000000
Cletus' Lucky Watering Can, Sell, 100000000
Cletus' Lucky Watering Can, Sell, 100000000
Cletus' Lucky Watering Can, Sell, 100000000
Cletus' Lucky Watering Can, Sell, 100000000
Cletus' Lucky Watering Can, Buy, 120000000
Cletus' Lucky Watering Can, Sell, 120000000
Cletus' Lucky Watering Can, Sell, 125000000
Cletus' Lucky Watering Can, Buy, 176000000
Cletus' Lucky Watering Can, Buy, 179800000
Cletus' Lucky Watering Can, Buy, 185000000
Cletus' Lucky Watering Can, Buy, 209800000
Cletus' Lucky Watering Can, Buy, 225000000
Cletus' Lucky Watering Can, Buy, 229000000
Cletus' Scarecrow, Sell, 1600000
Cletus' Scarecrow, Sell, 1850000
Cletus' Scarecrow, Sell, 2000000
Cletus' Scarecrow, Buy, 3980000
Cletus' Scarecrow, Buy, 5000000
Cletus' Scarecrow, Buy, 5498000
Cloth, Sell, 5000
Cloth, Sell, 5000
Coal, Sell, 50
Coal, Buy, 100
Coal Block, Sell, 100
Coal Block, Buy, 2000
Coal Block, Buy, 3500
Coal Block, Buy, 3500
Coal Block, Buy, 3500
Coal Block, Buy, 3500
Coal Generator, Sell, 7000
Coal Generator, Buy, 75000
Coal Totem, Buy, 5000
Cobweb, Sell, 30000
Cobweb, Buy, 40000
Coin Pile, Sell, 8000
Coin Pile, Buy, 130000
Combiner, Sell, 110000
Compact Ice, Sell, 25000
Compact Ice, Sell, 25000
Compact Ice, Buy, 160000
Conveyor Belt, Sell, 20000
Conveyor Belt, Sell, 27000
Conveyor Belt, Sell, 30000
Conveyor Belt, Sell, 30000
Conveyor Belt, Sell, 30000
Conveyor Belt, Sell, 30000
Conveyor Belt, Sell, 30000
Conveyor Belt, Sell, 30000
Conveyor Belt, Sell, 30000
Conveyor Belt, Sell, 35000
Conveyor Belt, Sell, 35000
Conveyor Belt, Sell, 40000
Conveyor Belt, Sell, 40000
Conveyor Belt, Sell, 40000
Conveyor Belt, Sell, 40000
Conveyor Belt, Sell, 40000
Conveyor Belt, Sell, 40000
Conveyor Belt, Sell, 40000
Conveyor Belt, Buy, 48000
Conveyor Belt, Sell, 52000
Conveyor Belt, Buy, 54000
Conveyor Belt, Buy, 60000
Conveyor Belt, Buy, 60000
Conveyor Belt, Buy, 65000
Conveyor Belt, Buy, 70000
Conveyor Belt, Buy, 70000
Conveyor Belt, Buy, 72000
Conveyor Belt, Buy, 72000
Conveyor Belt, Buy, 80000
Conveyor Belt, Buy, 95000
Conveyor Belt, Buy, 99900
Conveyor Ramp Down, Sell, 45000
Conveyor Ramp Down, Buy, 185000
Conveyor Ramp Down, Buy, 300000
Conveyor Ramp Up, Sell, 45000
Conveyor Ramp Up, Sell, 50000
Conveyor Ramp Up, Sell, 50000
Conveyor Ramp Up, Buy, 65000
Conveyor Ramp Up, Buy, 185000
Conveyor Ramp Up, Buy, 300000
Conveyor Sensor, Sell, 750000
Conveyor Sensor, Sell, 1600000
Conveyor Sensor, Buy, 1800000
Conveyor Sensor, Buy, 2000000
Cookie Stocking, Sell, 1100000
Cookie Stocking, Buy, 1400000
Copper Block, Sell, 8000
Copper Block, Buy, 20000
Copper Bolt, Sell, 5000
Copper Bolt, Sell, 5000
Copper Bolt, Sell, 8000
Copper Bolt, Sell, 8000
Copper Bolt, Sell, 8000
Copper Bolt, Sell, 10000
Copper Bolt, Sell, 10000
Copper Bolt, Sell, 10000
Copper Bolt, Sell, 11000
Copper Bolt, Sell, 12000
Copper Bolt, Sell, 12000
Copper Bolt, Sell, 12000
Copper Bolt, Sell, 12000
Copper Bolt, Sell, 12000
Copper Bolt, Sell, 12000
Copper Bolt, Sell, 12000
Copper Bolt, Sell, 12000
Copper Bolt, Sell, 12000
Copper Bolt, Sell, 14000
Copper Bolt, Sell, 14000
Copper Bolt, Sell, 14000
Copper Bolt, Sell, 14000
Copper Bolt, Sell, 15000
Copper Bolt, Sell, 15000
Copper Bolt, Sell, 15000
Copper Bolt, Sell, 15000
Copper Bolt, Sell, 15000
Copper Bolt, Sell, 15000
Copper Bolt, Sell, 15000
Copper Bolt, Sell, 15000
Copper Bolt, Sell, 18000
Copper Bolt, Sell, 18000
Copper Bolt, Sell, 18000
Copper Bolt, Sell, 18000
Copper Bolt, Sell, 18000
Copper Bolt, Sell, 18000
Copper Bolt, Sell, 18000
Copper Bolt, Buy, 19800
Copper Bolt, Buy, 19800
Copper Bolt, Buy, 19800
Copper Bolt, Buy, 19800
Copper Bolt, Buy, 19800
Copper Bolt, Buy, 19800
Copper Bolt, Buy, 20000
Copper Bolt, Buy, 22000
Copper Bolt, Buy, 22500
Copper Bolt, Sell, 23000
Copper Bolt, Buy, 23500
Copper Bolt, Buy, 24000
Copper Bolt, Buy, 24000
Copper Bolt, Buy, 24000
Copper Bolt, Buy, 25000
Copper Bolt, Buy, 25000
Copper Bolt, Buy, 25000
Copper Bolt, Buy, 25000
Copper Bolt, Buy, 25000
Copper Bolt, Buy, 25000
Copper Bolt, Buy, 25000
Copper Bolt, Buy, 28000
Copper Bolt, Buy, 29900
Copper Bolt, Buy, 29900
Copper Bolt, Sell, 30000
Copper Bolt, Buy, 30000
Copper Bolt, Buy, 40000
Copper Bolt, Buy, 66000
Copper Ingot, Sell, 400
Copper Ingot, Sell, 400
Copper Ingot, Sell, 400
Copper Ingot, Sell, 400
Copper Ingot, Sell, 500
Copper Ingot, Sell, 750
Copper Ingot, Sell, 750
Copper Ingot, Sell, 800
Copper Ingot, Sell, 800
Copper Ingot, Buy, 1200
Copper Ingot, Sell, 2000
Copper Ingot, Buy, 10000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 60000
Copper Plate, Sell, 69000
Copper Plate, Sell, 69000
Copper Plate, Sell, 70000
Copper Plate, Sell, 70000
Copper Plate, Sell, 70000
Copper Plate, Sell, 70000
Copper Plate, Sell, 70000
Copper Plate, Sell, 77000
Copper Plate, Sell, 80000
Copper Plate, Sell, 85000
Copper Plate, Buy, 95000
Copper Plate, Buy, 99000
Copper Plate, Sell, 100000
Copper Plate, Buy, 115000
Copper Plate, Buy, 115000
Copper Plate, Buy, 124000
Copper Plate, Buy, 124000
Copper Plate, Buy, 130000
Copper Plate, Buy, 140000
Copper Plate, Buy, 149000
Copper Plate, Buy, 149000
Copper Plate, Buy, 250000
Copper Press, Sell, 10
Copper Press, Sell, 400000
Copper Press, Sell, 450000
Copper Press, Sell, 500000
Copper Press, Sell, 500000
Copper Press, Sell, 510000
Copper Press, Sell, 530000
Copper Press, Sell, 600000
Copper Press, Sell, 600000
Copper Press, Sell, 600000
Copper Press, Sell, 700000
Copper Press, Sell, 700000
Copper Press, Sell, 750000
Copper Press, Sell, 752000
Copper Press, Sell, 800000
Copper Press, Buy, 849000
Copper Press, Buy, 850000
Copper Press, Buy, 850000
Copper Press, Buy, 885000
Copper Press, Buy, 950000
Copper Press, Buy, 1000000
Copper Press, Buy, 1150000
Copper Press, Buy, 1200000
Copper Press, Buy, 1200000
Copper Press, Buy, 1200000
Copper Press, Buy, 1200000
Copper Press, Buy, 1300000
Copper Rod, Sell, 22000
Copper Rod, Sell, 22000
Copper Rod, Sell, 22000
Copper Rod, Sell, 22000
Copper Rod, Sell, 22000
Copper Rod, Sell, 22000
Copper Rod, Sell, 22000
Copper Rod, Sell, 22000
Copper Rod, Sell, 22000
Copper Rod, Sell, 25000
Copper Rod, Sell, 25000
Copper Rod, Sell, 25000
Copper Rod, Sell, 25000
Copper Rod, Sell, 25000
Copper Rod, Sell, 25000
Copper Rod, Sell, 25000
Copper Rod, Sell, 27000
Copper Rod, Sell, 27000
Copper Rod, Sell, 27000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Sell, 30000
Copper Rod, Buy, 35000
Copper Rod, Sell, 40000
Copper Rod, Sell, 40000
Copper Rod, Buy, 40000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 45000
Copper Rod, Buy, 48000
Copper Rod, Buy, 49000
Copper Rod, Sell, 50000
Copper Rod, Buy, 51500
Copper Rod, Buy, 52800
Copper Rod, Buy, 58000
Copper Rod, Buy, 60000
Copper Rod, Buy, 62900
Copper Rod, Buy, 125000
Cornucopia Bed, Sell, 10000
Cornucopia Bed, Buy, 70000
Cow Ornament, Sell, 12000000
Cow Spawn Egg Tier 1, Sell, 11000
Cow Spawn Egg Tier 1, Buy, 26000
Cow Spawn Egg Tier 2, Sell, 200000
Cow Spawn Egg Tier 2, Buy, 1600000
Cow Spawn Egg Tier 3, Sell, 10000000
Cow Spawn Egg Tier 3, Sell, 11500000
Cow Spawn Egg Tier 3, Sell, 13500000
Cow Spawn Egg Tier 3, Buy, 25000000
Cow Spawn Egg Tier 3, Buy, 26000000
Cow Spawn Egg Tier 3, Buy, 29500000
Crate Packer, Sell, 5000
Crate Packer, Buy, 14000
Crocus, Sell, 200
Crystalized Obsidian, Sell, 15000
Crystalized Obsidian, Sell, 20000
Crystalized Obsidian, Sell, 20000
Crystalized Obsidian, Sell, 21000
Crystalized Obsidian, Sell, 22000
Crystalized Obsidian, Sell, 22000
Crystalized Obsidian, Sell, 30000
Crystalized Obsidian, Sell, 30000
Crystalized Obsidian, Sell, 30000
Crystalized Obsidian, Sell, 40000
Crystalized Obsidian, Sell, 40000
Crystalized Obsidian, Sell, 45000
Crystalized Obsidian, Buy, 50000
Crystalized Obsidian, Buy, 57000
Crystalized Obsidian, Sell, 60000
Crystalized Obsidian, Buy, 65000
Crystalized Obsidian, Buy, 75000
Crystalized Obsidian, Buy, 75000
Crystalized Obsidian, Buy, 75000
Crystalized Obsidian, Buy, 75000
Crystalized Obsidian, Buy, 75000
Crystalized Obsidian, Buy, 85000
Crystalized Obsidian, Buy, 90000
Crystalized Obsidian, Buy, 95000
Crystalized Obsidian, Buy, 99000
Crystalized Obsidian, Buy, 100000
Crystallized Aquamarine, Sell, 75000
Crystallized Aquamarine, Sell, 80000
Crystallized Aquamarine, Sell, 90000
Crystallized Aquamarine, Sell, 100000
Crystallized Aquamarine, Sell, 110000
Crystallized Aquamarine, Sell, 110000
Crystallized Aquamarine, Sell, 110000
Crystallized Aquamarine, Sell, 125000
Crystallized Aquamarine, Sell, 130000
Crystallized Aquamarine, Sell, 130000
Crystallized Aquamarine, Sell, 140000
Crystallized Aquamarine, Sell, 150000
Crystallized Aquamarine, Buy, 160000
Crystallized Aquamarine, Buy, 190000
Crystallized Aquamarine, Buy, 200000
Crystallized Aquamarine, Buy, 200000
Crystallized Aquamarine, Buy, 235000
Crystallized Aquamarine, Buy, 269800
Crystallized Aquamarine, Buy, 278000
Crystallized Aquamarine, Buy, 298000
Crystallized Aquamarine, Buy, 389000
Crystallized Gold, Sell, 110000
Crystallized Gold, Sell, 150000
Crystallized Gold, Sell, 150000
Crystallized Gold, Sell, 155000
Crystallized Gold, Sell, 165000
Crystallized Gold, Sell, 170000
Crystallized Gold, Sell, 175000
Crystallized Gold, Sell, 190000
Crystallized Gold, Sell, 200000
Crystallized Gold, Sell, 240000
Crystallized Gold, Buy, 240000
Crystallized Gold, Sell, 250000
Crystallized Gold, Buy, 280000
Crystallized Gold, Sell, 280000
Crystallized Gold, Sell, 288000
Crystallized Gold, Buy, 298000
Crystallized Gold, Buy, 320000
Crystallized Gold, Buy, 349800
Crystallized Gold, Buy, 350000
Crystallized Gold, Buy, 350000
Crystallized Gold, Buy, 436000
Crystallized Gold, Buy, 495000
Crystallized Iron, Sell, 55000
Crystallized Iron, Sell, 55000
Crystallized Iron, Sell, 55000
Crystallized Iron, Sell, 55000
Crystallized Iron, Sell, 70000
Crystallized Iron, Sell, 70000
Crystallized Iron, Sell, 70000
Crystallized Iron, Sell, 75000
Crystallized Iron, Sell, 80000
Crystallized Iron, Sell, 80000
Crystallized Iron, Sell, 80000
Crystallized Iron, Sell, 80000
Crystallized Iron, Sell, 80000
Crystallized Iron, Sell, 80000
Crystallized Iron, Sell, 80000
Crystallized Iron, Sell, 85000
Crystallized Iron, Sell, 88000
Crystallized Iron, Buy, 100000
Crystallized Iron, Sell, 100000
Crystallized Iron, Buy, 120000
Crystallized Iron, Sell, 125000
Crystallized Iron, Buy, 127000
Crystallized Iron, Buy, 130000
Crystallized Iron, Buy, 150000
Crystallized Iron, Buy, 150000
Crystallized Iron, Buy, 158000
Crystallized Iron, Buy, 179000
Crystallized Iron, Buy, 195000
Crystallized Iron, Buy, 250000
Cupcake Plushie, Sell, 300000
Cupcake Plushie, Buy, 1000000
Cupcake Plushie, Buy, 1800000
Cut Eel, Sell, 250000
Cutlass, Sell, 82000000
Cutlass, Sell, 100000000
Cutlass, Sell, 110000000
Cutlass, Sell, 115000000
Cutlass, Sell, 130000000
Cutlass, Sell, 135000000
Cutlass, Sell, 150000000
Cutlass, Buy, 180000000
Cutlass, Sell, 180000000
Cutlass, Buy, 198000000
Cutlass, Buy, 200000000
Cutlass, Buy, 229980000
Cutlass, Buy, 235000000
Cutlass, Buy, 240000000
Cutlass, Buy, 285000000
Cutlass, Buy, 288000000
Cutlass, Buy, 349000000
Cyan Chrysanthemum, Sell, 5000
Cyan Chrysanthemum, Buy, 25000
Cyan Chrysanthemum, Buy, 45000
Cyan Chrysanthemum, Buy, 50000
Cyan Clay, Buy, 8700
Cyan Clay, Sell, 15000
Cyan Clay, Sell, 15000
Cyan Clay, Buy, 30000
Cyan Clay, Buy, 30000
Cyan Daisy, Sell, 3000
Cyan Daisy, Buy, 12000
Cyan Daisy, Buy, 50000
Cyan Flower Chair, Sell, 1500000
Cyan Glass Block, Sell, 9000
Cyan Glass Block, Buy, 15000
Cyan Hyacinth, Sell, 2000
Cyan Hyacinth, Buy, 9000
Cyan Hyacinth, Buy, 10000
Cyan Lily, Sell, 2000
Cyan Lily, Sell, 7000
Cyan Lily, Buy, 9000
Cyan Lily, Buy, 9000
Cyan Lily, Buy, 10000
Cyan Wool, Sell, 25000
DV Trophy, Sell, 30000000
DV Trophy, Sell, 30000000
DV Trophy, Sell, 35000000
DV Trophy, Sell, 35000000
DV Trophy, Sell, 35000000
DV Trophy, Sell, 37000000
DV Trophy, Sell, 38000000
DV Trophy, Sell, 40000000
DV Trophy, Sell, 40000000
DV Trophy, Sell, 45000000
DV Trophy, Buy, 53000000
DV Trophy, Buy, 64980000
DV Trophy, Buy, 70000000
DV Trophy, Buy, 72000000
DV Trophy, Buy, 74900000
DV Trophy, Buy, 74980000
DV Trophy, Buy, 75000000
DV Trophy, Buy, 82500000
Dark Green Clay, Buy, 8700
Dark Green Clay, Sell, 15000
Dark Green Clay, Sell, 15000
